epoch, training loss, rmse loss, validation loss
3787,31.675,31.675,0.000
3788,31.737,31.737,0.000
3789,31.767,31.767,0.000
3790,31.748,31.748,0.000
3791,31.756,31.756,0.000
3792,31.731,31.731,0.000
3793,31.613,31.613,0.000
3794,31.692,31.692,0.000
3795,31.695,31.695,0.000
3796,31.723,31.723,0.000
3797,31.708,31.708,0.000
3798,31.749,31.749,0.000
3799,31.640,31.640,0.000
3800,31.767,31.767,0.000
3801,31.744,31.744,0.000
3802,31.710,31.710,0.000
3803,31.760,31.760,0.000
3804,31.758,31.758,0.000
3805,31.710,31.710,0.000
3806,31.720,31.720,0.000
3807,31.758,31.758,0.000
3808,31.686,31.686,0.000
3809,31.730,31.730,0.000
3810,31.705,31.705,0.000
3811,31.752,31.752,0.000
3812,31.696,31.696,0.000
3813,31.753,31.753,0.000
3814,31.729,31.729,0.000
3815,31.795,31.795,0.000
3816,31.746,31.746,0.000
3817,31.666,31.666,0.000
3818,31.761,31.761,0.000
3819,31.731,31.731,0.000
3820,31.735,31.735,0.000
3821,31.618,31.618,0.000
3822,31.716,31.716,0.000
3823,31.721,31.721,0.000
3824,31.654,31.654,0.000
3825,31.721,31.721,0.000
3826,31.743,31.743,0.000
3827,31.738,31.738,0.000
3828,31.700,31.700,0.000
3829,31.742,31.742,0.000
3830,31.715,31.715,0.000
3831,31.741,31.741,0.000
3832,31.751,31.751,0.000
3833,31.773,31.773,0.000
3834,31.673,31.673,0.000
3835,31.754,31.754,0.000
3836,31.710,31.710,0.000
3837,31.751,31.751,0.000
3838,31.776,31.776,0.000
3839,31.740,31.740,0.000
3840,31.670,31.670,0.000
3841,31.734,31.734,0.000
3842,31.707,31.707,0.000
3843,31.748,31.748,0.000
3844,31.739,31.739,0.000
3845,31.757,31.757,0.000
3846,31.745,31.745,0.000
3847,31.693,31.693,0.000
3848,31.755,31.755,0.000
3849,31.736,31.736,0.000
3850,31.734,31.734,0.000
3851,31.727,31.727,0.000
3852,31.640,31.640,0.000
3853,31.754,31.754,0.000
3854,31.719,31.719,0.000
3855,31.716,31.716,0.000
3856,31.733,31.733,0.000
3857,31.702,31.702,0.000
3858,31.661,31.661,0.000
3859,31.768,31.768,0.000
3860,31.716,31.716,0.000
3861,31.700,31.700,0.000
3862,31.741,31.741,0.000
3863,31.718,31.718,0.000
3864,31.718,31.718,0.000
3865,31.726,31.726,0.000
3866,31.692,31.692,0.000
3867,31.615,31.615,0.000
3868,31.728,31.728,0.000
3869,31.735,31.735,0.000
3870,31.685,31.685,0.000
3871,31.723,31.723,0.000
3872,31.627,31.627,0.000
3873,31.734,31.734,0.000
3874,31.710,31.710,0.000
3875,31.757,31.757,0.000
3876,31.720,31.720,0.000
3877,31.740,31.740,0.000
3878,31.775,31.775,0.000
3879,31.758,31.758,0.000
3880,31.700,31.700,0.000
3881,31.698,31.698,0.000
3882,31.701,31.701,0.000
3883,31.721,31.721,0.000
3884,31.687,31.687,0.000
3885,31.761,31.761,0.000
3886,31.690,31.690,0.000
3887,31.690,31.690,0.000
3888,31.704,31.704,0.000
3889,31.715,31.715,0.000
3890,31.780,31.780,0.000
3891,31.758,31.758,0.000
3892,31.713,31.713,0.000
3893,31.632,31.632,0.000
3894,31.724,31.724,0.000
3895,31.737,31.737,0.000
3896,31.642,31.642,0.000
3897,31.672,31.672,0.000
3898,31.687,31.687,0.000
3899,31.655,31.655,0.000
3900,31.703,31.703,0.000
3901,31.699,31.699,0.000
3902,31.730,31.730,0.000
3903,31.727,31.727,0.000
3904,31.705,31.705,0.000
3905,31.709,31.709,0.000
3906,31.754,31.754,0.000
3907,31.724,31.724,0.000
3908,31.648,31.648,0.000
3909,31.762,31.762,0.000
3910,31.722,31.722,0.000
3911,31.738,31.738,0.000
3912,31.739,31.739,0.000
3913,31.716,31.716,0.000
3914,31.681,31.681,0.000
3915,31.748,31.748,0.000
3916,31.735,31.735,0.000
3917,31.736,31.736,0.000
3918,31.752,31.752,0.000
3919,31.758,31.758,0.000
3920,31.724,31.724,0.000
3921,31.647,31.647,0.000
3922,31.762,31.762,0.000
3923,31.715,31.715,0.000
3924,31.726,31.726,0.000
3925,31.718,31.718,0.000
3926,31.714,31.714,0.000
3927,31.721,31.721,0.000
3928,31.733,31.733,0.000
3929,31.753,31.753,0.000
3930,31.750,31.750,0.000
3931,31.709,31.709,0.000
3932,31.741,31.741,0.000
3933,31.714,31.714,0.000
3934,31.674,31.674,0.000
3935,31.682,31.682,0.000
3936,31.637,31.637,0.000
3937,31.610,31.610,0.000
3938,31.763,31.763,0.000
3939,31.734,31.734,0.000
3940,31.708,31.708,0.000
3941,31.699,31.699,0.000
3942,31.681,31.681,0.000
3943,31.710,31.710,0.000
3944,31.702,31.702,0.000
3945,31.694,31.694,0.000
3946,31.728,31.728,0.000
3947,31.731,31.731,0.000
3948,31.743,31.743,0.000
3949,31.706,31.706,0.000
3950,31.720,31.720,0.000
3951,31.699,31.699,0.000
3952,31.751,31.751,0.000
3953,31.751,31.751,0.000
3954,31.716,31.716,0.000
3955,31.632,31.632,0.000
3956,31.714,31.714,0.000
3957,31.687,31.687,0.000
3958,31.665,31.665,0.000
3959,31.755,31.755,0.000
3960,31.722,31.722,0.000
3961,31.731,31.731,0.000
3962,31.722,31.722,0.000
3963,31.674,31.674,0.000
3964,31.666,31.666,0.000
3965,31.707,31.707,0.000
3966,31.734,31.734,0.000
3967,31.691,31.691,0.000
3968,31.760,31.760,0.000
3969,31.719,31.719,0.000
3970,31.743,31.743,0.000
3971,31.775,31.775,0.000
3972,31.693,31.693,0.000
3973,31.714,31.714,0.000
3974,31.648,31.648,0.000
3975,31.723,31.723,0.000
3976,31.702,31.702,0.000
3977,31.701,31.701,0.000
3978,31.725,31.725,0.000
3979,31.691,31.691,0.000
3980,31.769,31.769,0.000
3981,31.704,31.704,0.000
3982,31.747,31.747,0.000
3983,31.709,31.709,0.000
3984,31.723,31.723,0.000
3985,31.709,31.709,0.000
3986,31.718,31.718,0.000
3987,31.691,31.691,0.000
3988,31.688,31.688,0.000
3989,31.743,31.743,0.000
3990,31.747,31.747,0.000
3991,31.677,31.677,0.000
3992,31.690,31.690,0.000
3993,31.718,31.718,0.000
3994,31.711,31.711,0.000
3995,31.744,31.744,0.000
3996,31.728,31.728,0.000
3997,31.722,31.722,0.000
3998,31.665,31.665,0.000
3999,31.715,31.715,0.000
4000,31.682,31.682,0.000
4001,31.747,31.747,0.000
4002,31.672,31.672,0.000
4003,31.709,31.709,0.000
4004,31.673,31.673,0.000
4005,31.746,31.746,0.000
4006,31.714,31.714,0.000
4007,31.600,31.600,0.000
4008,31.731,31.731,0.000
4009,31.652,31.652,0.000
4010,31.715,31.715,0.000
4011,31.678,31.678,0.000
4012,31.652,31.652,0.000
4013,31.695,31.695,0.000
4014,31.721,31.721,0.000
4015,31.732,31.732,0.000
4016,31.721,31.721,0.000
4017,31.691,31.691,0.000
4018,31.706,31.706,0.000
4019,31.714,31.714,0.000
4020,31.711,31.711,0.000
4021,31.713,31.713,0.000
4022,31.715,31.715,0.000
4023,31.709,31.709,0.000
4024,31.706,31.706,0.000
4025,31.736,31.736,0.000
4026,31.721,31.721,0.000
4027,31.723,31.723,0.000
4028,31.750,31.750,0.000
4029,31.771,31.771,0.000
4030,31.665,31.665,0.000
4031,31.759,31.759,0.000
4032,31.706,31.706,0.000
4033,31.682,31.682,0.000
4034,31.755,31.755,0.000
4035,31.712,31.712,0.000
4036,31.751,31.751,0.000
4037,31.741,31.741,0.000
4038,31.640,31.640,0.000
4039,31.725,31.725,0.000
4040,31.741,31.741,0.000
4041,31.655,31.655,0.000
4042,31.706,31.706,0.000
4043,31.686,31.686,0.000
4044,31.691,31.691,0.000
4045,31.661,31.661,0.000
4046,31.722,31.722,0.000
4047,31.673,31.673,0.000
4048,31.709,31.709,0.000
4049,31.703,31.703,0.000
4050,31.718,31.718,0.000
4051,31.734,31.734,0.000
4052,31.586,31.586,0.000
4053,31.722,31.722,0.000
4054,31.708,31.708,0.000
4055,31.720,31.720,0.000
4056,31.730,31.730,0.000
4057,31.679,31.679,0.000
4058,31.700,31.700,0.000
4059,31.753,31.753,0.000
4060,31.672,31.672,0.000
4061,31.763,31.763,0.000
4062,31.704,31.704,0.000
4063,31.720,31.720,0.000
4064,31.696,31.696,0.000
4065,31.713,31.713,0.000
4066,31.734,31.734,0.000
4067,31.623,31.623,0.000
4068,31.699,31.699,0.000
4069,31.719,31.719,0.000
4070,31.690,31.690,0.000
4071,31.677,31.677,0.000
4072,31.655,31.655,0.000
4073,31.739,31.739,0.000
4074,31.759,31.759,0.000
4075,31.697,31.697,0.000
4076,31.727,31.727,0.000
4077,31.761,31.761,0.000
4078,31.748,31.748,0.000
4079,31.746,31.746,0.000
4080,31.697,31.697,0.000
4081,31.750,31.750,0.000
4082,31.672,31.672,0.000
4083,31.715,31.715,0.000
4084,31.737,31.737,0.000
4085,31.674,31.674,0.000
4086,31.698,31.698,0.000
4087,31.699,31.699,0.000
4088,31.761,31.761,0.000
4089,31.743,31.743,0.000
4090,31.737,31.737,0.000
4091,31.721,31.721,0.000
4092,31.646,31.646,0.000
4093,31.694,31.694,0.000
4094,31.709,31.709,0.000
4095,31.744,31.744,0.000
4096,31.735,31.735,0.000
4097,31.723,31.723,0.000
4098,31.675,31.675,0.000
4099,31.692,31.692,0.000
4100,31.638,31.638,0.000
4101,31.732,31.732,0.000
4102,31.737,31.737,0.000
4103,31.679,31.679,0.000
4104,31.721,31.721,0.000
4105,31.720,31.720,0.000
4106,31.730,31.730,0.000
4107,31.664,31.664,0.000
4108,31.683,31.683,0.000
4109,31.691,31.691,0.000
4110,31.650,31.650,0.000
4111,31.763,31.763,0.000
4112,31.713,31.713,0.000
4113,31.730,31.730,0.000
4114,31.704,31.704,0.000
4115,31.682,31.682,0.000
4116,31.719,31.719,0.000
4117,31.705,31.705,0.000
4118,31.699,31.699,0.000
4119,31.709,31.709,0.000
4120,31.725,31.725,0.000
4121,31.725,31.725,0.000
4122,31.711,31.711,0.000
4123,31.695,31.695,0.000
4124,31.696,31.696,0.000
4125,31.707,31.707,0.000
4126,31.710,31.710,0.000
4127,31.702,31.702,0.000
4128,31.671,31.671,0.000
4129,31.756,31.756,0.000
4130,31.695,31.695,0.000
4131,31.721,31.721,0.000
4132,31.701,31.701,0.000
4133,31.660,31.660,0.000
4134,31.693,31.693,0.000
4135,31.730,31.730,0.000
4136,31.698,31.698,0.000
4137,31.667,31.667,0.000
4138,31.724,31.724,0.000
4139,31.724,31.724,0.000
4140,31.714,31.714,0.000
4141,31.714,31.714,0.000
4142,31.754,31.754,0.000
4143,31.723,31.723,0.000
4144,31.732,31.732,0.000
4145,31.719,31.719,0.000
4146,31.757,31.757,0.000
4147,31.700,31.700,0.000
4148,31.747,31.747,0.000
4149,31.698,31.698,0.000
4150,31.711,31.711,0.000
4151,31.699,31.699,0.000
4152,31.742,31.742,0.000
4153,31.712,31.712,0.000
4154,31.704,31.704,0.000
4155,31.685,31.685,0.000
4156,31.775,31.775,0.000
4157,31.720,31.720,0.000
4158,31.736,31.736,0.000
4159,31.686,31.686,0.000
4160,31.689,31.689,0.000
4161,31.720,31.720,0.000
4162,31.741,31.741,0.000
4163,31.775,31.775,0.000
4164,31.733,31.733,0.000
4165,31.705,31.705,0.000
4166,31.675,31.675,0.000
4167,31.721,31.721,0.000
4168,31.711,31.711,0.000
4169,31.625,31.625,0.000
4170,31.676,31.676,0.000
4171,31.714,31.714,0.000
4172,31.750,31.750,0.000
4173,31.682,31.682,0.000
4174,31.739,31.739,0.000
4175,31.689,31.689,0.000
4176,31.720,31.720,0.000
4177,31.737,31.737,0.000
4178,31.735,31.735,0.000
4179,31.631,31.631,0.000
4180,31.695,31.695,0.000
4181,31.678,31.678,0.000
4182,31.707,31.707,0.000
4183,31.707,31.707,0.000
4184,31.706,31.706,0.000
4185,31.752,31.752,0.000
4186,31.733,31.733,0.000
4187,31.717,31.717,0.000
4188,31.710,31.710,0.000
4189,31.710,31.710,0.000
4190,31.718,31.718,0.000
4191,31.735,31.735,0.000
4192,31.683,31.683,0.000
4193,31.649,31.649,0.000
4194,31.698,31.698,0.000
4195,31.705,31.705,0.000
4196,31.664,31.664,0.000
4197,31.731,31.731,0.000
4198,31.680,31.680,0.000
4199,31.736,31.736,0.000
4200,31.678,31.678,0.000
4201,31.680,31.680,0.000
4202,31.716,31.716,0.000
4203,31.693,31.693,0.000
4204,31.740,31.740,0.000
4205,31.723,31.723,0.000
4206,31.689,31.689,0.000
4207,31.690,31.690,0.000
4208,31.697,31.697,0.000
4209,31.684,31.684,0.000
4210,31.741,31.741,0.000
4211,31.680,31.680,0.000
4212,31.644,31.644,0.000
4213,31.728,31.728,0.000
4214,31.709,31.709,0.000
4215,31.722,31.722,0.000
4216,31.725,31.725,0.000
4217,31.650,31.650,0.000
4218,31.731,31.731,0.000
4219,31.655,31.655,0.000
4220,31.683,31.683,0.000
4221,31.723,31.723,0.000
4222,31.746,31.746,0.000
4223,31.688,31.688,0.000
4224,31.649,31.649,0.000
4225,31.725,31.725,0.000
4226,31.759,31.759,0.000
4227,31.725,31.725,0.000
4228,31.766,31.766,0.000
4229,31.635,31.635,0.000
4230,31.736,31.736,0.000
4231,31.751,31.751,0.000
4232,31.697,31.697,0.000
4233,31.677,31.677,0.000
4234,31.665,31.665,0.000
4235,31.617,31.617,0.000
4236,31.677,31.677,0.000
4237,31.763,31.763,0.000
4238,31.720,31.720,0.000
4239,31.669,31.669,0.000
4240,31.763,31.763,0.000
4241,31.750,31.750,0.000
4242,31.741,31.741,0.000
4243,31.677,31.677,0.000
4244,31.723,31.723,0.000
4245,31.651,31.651,0.000
4246,31.709,31.709,0.000
4247,31.727,31.727,0.000
4248,31.702,31.702,0.000
4249,31.683,31.683,0.000
4250,31.712,31.712,0.000
4251,31.699,31.699,0.000
4252,31.689,31.689,0.000
4253,31.744,31.744,0.000
4254,31.743,31.743,0.000
4255,31.748,31.748,0.000
4256,31.656,31.656,0.000
4257,31.727,31.727,0.000
4258,31.726,31.726,0.000
4259,31.687,31.687,0.000
4260,31.679,31.679,0.000
4261,31.685,31.685,0.000
4262,31.651,31.651,0.000
4263,31.722,31.722,0.000
4264,31.708,31.708,0.000
4265,31.673,31.673,0.000
4266,31.686,31.686,0.000
4267,31.700,31.700,0.000
4268,31.670,31.670,0.000
4269,31.707,31.707,0.000
4270,31.656,31.656,0.000
4271,31.696,31.696,0.000
4272,31.692,31.692,0.000
4273,31.672,31.672,0.000
4274,31.725,31.725,0.000
4275,31.695,31.695,0.000
4276,31.760,31.760,0.000
4277,31.694,31.694,0.000
4278,31.700,31.700,0.000
4279,31.741,31.741,0.000
4280,31.704,31.704,0.000
4281,31.696,31.696,0.000
4282,31.675,31.675,0.000
4283,31.681,31.681,0.000
4284,31.742,31.742,0.000
4285,31.726,31.726,0.000
4286,31.723,31.723,0.000
4287,31.692,31.692,0.000
4288,31.747,31.747,0.000
4289,31.720,31.720,0.000
4290,31.681,31.681,0.000
4291,31.663,31.663,0.000
4292,31.701,31.701,0.000
4293,31.741,31.741,0.000
4294,31.716,31.716,0.000
4295,31.747,31.747,0.000
4296,31.722,31.722,0.000
4297,31.689,31.689,0.000
4298,31.742,31.742,0.000
4299,31.685,31.685,0.000
4300,31.619,31.619,0.000
4301,31.676,31.676,0.000
4302,31.662,31.662,0.000
4303,31.614,31.614,0.000
4304,31.717,31.717,0.000
4305,31.695,31.695,0.000
4306,31.645,31.645,0.000
4307,31.644,31.644,0.000
4308,31.734,31.734,0.000
4309,31.711,31.711,0.000
4310,31.733,31.733,0.000
4311,31.654,31.654,0.000
4312,31.708,31.708,0.000
4313,31.704,31.704,0.000
4314,31.703,31.703,0.000
4315,31.674,31.674,0.000
4316,31.726,31.726,0.000
4317,31.683,31.683,0.000
4318,31.687,31.687,0.000
4319,31.715,31.715,0.000
4320,31.697,31.697,0.000
4321,31.712,31.712,0.000
4322,31.674,31.674,0.000
4323,31.681,31.681,0.000
4324,31.672,31.672,0.000
4325,31.666,31.666,0.000
4326,31.737,31.737,0.000
4327,31.703,31.703,0.000
4328,31.727,31.727,0.000
4329,31.705,31.705,0.000
4330,31.712,31.712,0.000
4331,31.670,31.670,0.000
4332,31.708,31.708,0.000
4333,31.707,31.707,0.000
4334,31.694,31.694,0.000
4335,31.751,31.751,0.000
4336,31.701,31.701,0.000
4337,31.731,31.731,0.000
4338,31.650,31.650,0.000
4339,31.690,31.690,0.000
4340,31.734,31.734,0.000
4341,31.699,31.699,0.000
4342,31.719,31.719,0.000
4343,31.686,31.686,0.000
4344,31.717,31.717,0.000
4345,31.713,31.713,0.000
4346,31.707,31.707,0.000
4347,31.680,31.680,0.000
4348,31.707,31.707,0.000
4349,31.698,31.698,0.000
4350,31.714,31.714,0.000
4351,31.652,31.652,0.000
4352,31.724,31.724,0.000
4353,31.697,31.697,0.000
4354,31.718,31.718,0.000
4355,31.709,31.709,0.000
4356,31.741,31.741,0.000
4357,31.715,31.715,0.000
4358,31.742,31.742,0.000
4359,31.714,31.714,0.000
4360,31.737,31.737,0.000
4361,31.745,31.745,0.000
4362,31.703,31.703,0.000
4363,31.681,31.681,0.000
4364,31.650,31.650,0.000
4365,31.675,31.675,0.000
4366,31.736,31.736,0.000
4367,31.704,31.704,0.000
4368,31.705,31.705,0.000
4369,31.690,31.690,0.000
4370,31.692,31.692,0.000
4371,31.731,31.731,0.000
4372,31.678,31.678,0.000
4373,31.734,31.734,0.000
4374,31.712,31.712,0.000
4375,31.698,31.698,0.000
4376,31.708,31.708,0.000
4377,31.665,31.665,0.000
4378,31.733,31.733,0.000
4379,31.689,31.689,0.000
4380,31.680,31.680,0.000
4381,31.602,31.602,0.000
4382,31.722,31.722,0.000
4383,31.729,31.729,0.000
4384,31.706,31.706,0.000
4385,31.737,31.737,0.000
4386,31.647,31.647,0.000
4387,31.656,31.656,0.000
4388,31.644,31.644,0.000
4389,31.691,31.691,0.000
4390,31.747,31.747,0.000
4391,31.633,31.633,0.000
4392,31.706,31.706,0.000
4393,31.716,31.716,0.000
4394,31.663,31.663,0.000
4395,31.655,31.655,0.000
4396,31.698,31.698,0.000
4397,31.701,31.701,0.000
4398,31.705,31.705,0.000
4399,31.599,31.599,0.000
4400,31.675,31.675,0.000
4401,31.712,31.712,0.000
4402,31.676,31.676,0.000
4403,31.690,31.690,0.000
4404,31.688,31.688,0.000
4405,31.660,31.660,0.000
4406,31.633,31.633,0.000
4407,31.706,31.706,0.000
4408,31.717,31.717,0.000
4409,31.669,31.669,0.000
4410,31.699,31.699,0.000
4411,31.723,31.723,0.000
4412,31.706,31.706,0.000
4413,31.710,31.710,0.000
4414,31.693,31.693,0.000
4415,31.682,31.682,0.000
4416,31.732,31.732,0.000
4417,31.673,31.673,0.000
4418,31.685,31.685,0.000
4419,31.740,31.740,0.000
4420,31.751,31.751,0.000
4421,31.749,31.749,0.000
4422,31.696,31.696,0.000
4423,31.743,31.743,0.000
4424,31.710,31.710,0.000
4425,31.717,31.717,0.000
4426,31.662,31.662,0.000
4427,31.716,31.716,0.000
4428,31.706,31.706,0.000
4429,31.710,31.710,0.000
4430,31.668,31.668,0.000
4431,31.686,31.686,0.000
4432,31.639,31.639,0.000
4433,31.755,31.755,0.000
4434,31.719,31.719,0.000
4435,31.707,31.707,0.000
4436,31.650,31.650,0.000
4437,31.742,31.742,0.000
4438,31.713,31.713,0.000
4439,31.696,31.696,0.000
4440,31.674,31.674,0.000
4441,31.740,31.740,0.000
4442,31.693,31.693,0.000
4443,31.664,31.664,0.000
4444,31.701,31.701,0.000
4445,31.636,31.636,0.000
4446,31.683,31.683,0.000
4447,31.694,31.694,0.000
4448,31.692,31.692,0.000
4449,31.679,31.679,0.000
4450,31.694,31.694,0.000
4451,31.742,31.742,0.000
4452,31.706,31.706,0.000
4453,31.693,31.693,0.000
4454,31.697,31.697,0.000
4455,31.685,31.685,0.000
4456,31.653,31.653,0.000
4457,31.706,31.706,0.000
4458,31.681,31.681,0.000
4459,31.673,31.673,0.000
4460,31.684,31.684,0.000
4461,31.710,31.710,0.000
4462,31.665,31.665,0.000
4463,31.711,31.711,0.000
4464,31.724,31.724,0.000
4465,31.649,31.649,0.000
4466,31.681,31.681,0.000
4467,31.656,31.656,0.000
4468,31.737,31.737,0.000
4469,31.686,31.686,0.000
4470,31.717,31.717,0.000
4471,31.693,31.693,0.000
4472,31.662,31.662,0.000
4473,31.734,31.734,0.000
4474,31.711,31.711,0.000
4475,31.696,31.696,0.000
4476,31.714,31.714,0.000
4477,31.677,31.677,0.000
4478,31.658,31.658,0.000
4479,31.658,31.658,0.000
4480,31.726,31.726,0.000
4481,31.690,31.690,0.000
4482,31.733,31.733,0.000
4483,31.701,31.701,0.000
4484,31.721,31.721,0.000
4485,31.689,31.689,0.000
4486,31.747,31.747,0.000
4487,31.715,31.715,0.000
4488,31.682,31.682,0.000
4489,31.702,31.702,0.000
4490,31.720,31.720,0.000
4491,31.676,31.676,0.000
4492,31.678,31.678,0.000
4493,31.703,31.703,0.000
4494,31.668,31.668,0.000
4495,31.681,31.681,0.000
4496,31.730,31.730,0.000
4497,31.676,31.676,0.000
4498,31.730,31.730,0.000
4499,31.706,31.706,0.000
4500,31.725,31.725,0.000
4501,31.728,31.728,0.000
4502,31.614,31.614,0.000
4503,31.731,31.731,0.000
4504,31.721,31.721,0.000
4505,31.624,31.624,0.000
4506,31.664,31.664,0.000
4507,31.723,31.723,0.000
4508,31.693,31.693,0.000
4509,31.679,31.679,0.000
4510,31.740,31.740,0.000
4511,31.722,31.722,0.000
4512,31.724,31.724,0.000
4513,31.662,31.662,0.000
4514,31.676,31.676,0.000
4515,31.663,31.663,0.000
4516,31.671,31.671,0.000
4517,31.713,31.713,0.000
4518,31.730,31.730,0.000
4519,31.699,31.699,0.000
4520,31.592,31.592,0.000
4521,31.688,31.688,0.000
4522,31.725,31.725,0.000
4523,31.763,31.763,0.000
4524,31.684,31.684,0.000
4525,31.714,31.714,0.000
4526,31.713,31.713,0.000
4527,31.693,31.693,0.000
4528,31.732,31.732,0.000
4529,31.672,31.672,0.000
4530,31.712,31.712,0.000
4531,31.635,31.635,0.000
4532,31.619,31.619,0.000
4533,31.628,31.628,0.000
4534,31.648,31.648,0.000
4535,31.625,31.625,0.000
4536,31.685,31.685,0.000
4537,31.630,31.630,0.000
4538,31.624,31.624,0.000
4539,31.706,31.706,0.000
4540,31.680,31.680,0.000
4541,31.707,31.707,0.000
4542,31.660,31.660,0.000
4543,31.729,31.729,0.000
4544,31.721,31.721,0.000
4545,31.597,31.597,0.000
4546,31.734,31.734,0.000
4547,31.744,31.744,0.000
4548,31.722,31.722,0.000
4549,31.714,31.714,0.000
4550,31.710,31.710,0.000
4551,31.729,31.729,0.000
4552,31.716,31.716,0.000
4553,31.688,31.688,0.000
4554,31.719,31.719,0.000
4555,31.692,31.692,0.000
4556,31.687,31.687,0.000
4557,31.631,31.631,0.000
4558,31.696,31.696,0.000
4559,31.668,31.668,0.000
4560,31.665,31.665,0.000
4561,31.704,31.704,0.000
4562,31.746,31.746,0.000
4563,31.694,31.694,0.000
4564,31.696,31.696,0.000
4565,31.663,31.663,0.000
4566,31.706,31.706,0.000
4567,31.730,31.730,0.000
4568,31.726,31.726,0.000
4569,31.695,31.695,0.000
4570,31.682,31.682,0.000
4571,31.624,31.624,0.000
4572,31.683,31.683,0.000
4573,31.714,31.714,0.000
4574,31.683,31.683,0.000
4575,31.720,31.720,0.000
4576,31.750,31.750,0.000
4577,31.621,31.621,0.000
4578,31.704,31.704,0.000
4579,31.720,31.720,0.000
4580,31.723,31.723,0.000
4581,31.722,31.722,0.000
4582,31.687,31.687,0.000
4583,31.742,31.742,0.000
4584,31.650,31.650,0.000
4585,31.702,31.702,0.000
4586,31.699,31.699,0.000
4587,31.723,31.723,0.000
4588,31.671,31.671,0.000
4589,31.662,31.662,0.000
4590,31.670,31.670,0.000
4591,31.655,31.655,0.000
4592,31.708,31.708,0.000
4593,31.701,31.701,0.000
4594,31.666,31.666,0.000
4595,31.725,31.725,0.000
4596,31.709,31.709,0.000
4597,31.677,31.677,0.000
4598,31.701,31.701,0.000
4599,31.713,31.713,0.000
4600,31.695,31.695,0.000
4601,31.715,31.715,0.000
4602,31.621,31.621,0.000
4603,31.715,31.715,0.000
4604,31.722,31.722,0.000
4605,31.732,31.732,0.000
4606,31.681,31.681,0.000
4607,31.713,31.713,0.000
4608,31.672,31.672,0.000
4609,31.697,31.697,0.000
4610,31.667,31.667,0.000
4611,31.701,31.701,0.000
4612,31.716,31.716,0.000
4613,31.697,31.697,0.000
4614,31.668,31.668,0.000
4615,31.634,31.634,0.000
4616,31.706,31.706,0.000
4617,31.715,31.715,0.000
4618,31.610,31.610,0.000
4619,31.737,31.737,0.000
4620,31.693,31.693,0.000
4621,31.685,31.685,0.000
4622,31.716,31.716,0.000
4623,31.661,31.661,0.000
4624,31.723,31.723,0.000
4625,31.713,31.713,0.000
4626,31.715,31.715,0.000
4627,31.681,31.681,0.000
4628,31.743,31.743,0.000
4629,31.683,31.683,0.000
4630,31.611,31.611,0.000
4631,31.742,31.742,0.000
4632,31.630,31.630,0.000
4633,31.731,31.731,0.000
4634,31.710,31.710,0.000
4635,31.659,31.659,0.000
4636,31.712,31.712,0.000
4637,31.683,31.683,0.000
4638,31.703,31.703,0.000
4639,31.662,31.662,0.000
4640,31.708,31.708,0.000
4641,31.673,31.673,0.000
4642,31.677,31.677,0.000
4643,31.678,31.678,0.000
4644,31.730,31.730,0.000
4645,31.737,31.737,0.000
4646,31.685,31.685,0.000
4647,31.708,31.708,0.000
4648,31.656,31.656,0.000
4649,31.706,31.706,0.000
4650,31.733,31.733,0.000
4651,31.688,31.688,0.000
4652,31.706,31.706,0.000
4653,31.681,31.681,0.000
4654,31.724,31.724,0.000
4655,31.695,31.695,0.000
4656,31.717,31.717,0.000
4657,31.695,31.695,0.000
4658,31.737,31.737,0.000
4659,31.672,31.672,0.000
4660,31.645,31.645,0.000
4661,31.701,31.701,0.000
4662,31.729,31.729,0.000
4663,31.685,31.685,0.000
4664,31.743,31.743,0.000
4665,31.712,31.712,0.000
4666,31.728,31.728,0.000
4667,31.622,31.622,0.000
4668,31.648,31.648,0.000
4669,31.725,31.725,0.000
4670,31.638,31.638,0.000
4671,31.690,31.690,0.000
4672,31.572,31.572,0.000
4673,31.669,31.669,0.000
4674,31.730,31.730,0.000
4675,31.704,31.704,0.000
4676,31.749,31.749,0.000
4677,31.690,31.690,0.000
4678,31.710,31.710,0.000
4679,31.759,31.759,0.000
4680,31.752,31.752,0.000
4681,31.725,31.725,0.000
4682,31.700,31.700,0.000
4683,31.685,31.685,0.000
4684,31.652,31.652,0.000
4685,31.707,31.707,0.000
4686,31.692,31.692,0.000
4687,31.695,31.695,0.000
4688,31.695,31.695,0.000
4689,31.712,31.712,0.000
4690,31.690,31.690,0.000
4691,31.708,31.708,0.000
4692,31.735,31.735,0.000
4693,31.712,31.712,0.000
4694,31.679,31.679,0.000
4695,31.710,31.710,0.000
4696,31.660,31.660,0.000
4697,31.706,31.706,0.000
4698,31.713,31.713,0.000
4699,31.711,31.711,0.000
4700,31.688,31.688,0.000
4701,31.696,31.696,0.000
4702,31.716,31.716,0.000
4703,31.703,31.703,0.000
4704,31.715,31.715,0.000
4705,31.722,31.722,0.000
4706,31.674,31.674,0.000
4707,31.696,31.696,0.000
4708,31.712,31.712,0.000
4709,31.725,31.725,0.000
4710,31.634,31.634,0.000
4711,31.657,31.657,0.000
4712,31.667,31.667,0.000
4713,31.688,31.688,0.000
4714,31.727,31.727,0.000
4715,31.727,31.727,0.000
4716,31.667,31.667,0.000
4717,31.707,31.707,0.000
4718,31.665,31.665,0.000
